INFO 2024-12-12 11:03:14,974 autoreload Watching for file changes with StatReloader
DEBUG 2024-12-12 11:20:22,311 utils (0.000) SELECT "tracker_user"."id" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1055; args=(1055,); alias=default
DEBUG 2024-12-12 11:20:22,312 utils (0.000) SELECT "tracker_task"."id", "tracker_task"."task_name" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1055; args=(1055,); alias=default
DEBUG 2024-12-12 11:20:22,314 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" INNER JOIN "tracker_section_Item" ON ("tracker_item"."id" = "tracker_section_Item"."item_id") WHERE "tracker_section_Item"."section_id" = 2016; args=(2016,); alias=default
DEBUG 2024-12-12 11:20:22,315 utils (0.000) SELECT "tracker_user"."id" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1044; args=(1044,); alias=default
DEBUG 2024-12-12 11:20:22,318 utils (0.000) SELECT "tracker_task"."id", "tracker_task"."task_name" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1044; args=(1044,); alias=default
DEBUG 2024-12-12 11:20:22,322 utils (0.016) SELECT "tracker_user"."id" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1045; args=(1045,); alias=default
DEBUG 2024-12-12 11:20:22,323 utils (0.000) SELECT "tracker_task"."id", "tracker_task"."task_name" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1045; args=(1045,); alias=default
DEBUG 2024-12-12 11:20:22,325 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" INNER JOIN "tracker_section_Item" ON ("tracker_item"."id" = "tracker_section_Item"."item_id") WHERE "tracker_section_Item"."section_id" = 2017; args=(2017,); alias=default
DEBUG 2024-12-12 11:20:22,327 utils (0.000) SELECT "tracker_user"."id" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1046; args=(1046,); alias=default
DEBUG 2024-12-12 11:20:22,329 utils (0.000) SELECT "tracker_task"."id", "tracker_task"."task_name" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1046; args=(1046,); alias=default
DEBUG 2024-12-12 11:20:22,330 utils (0.000) SELECT "tracker_user"."id" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1057; args=(1057,); alias=default
DEBUG 2024-12-12 11:20:22,333 utils (0.000) SELECT "tracker_task"."id", "tracker_task"."task_name" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1057; args=(1057,); alias=default
DEBUG 2024-12-12 11:20:22,335 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" INNER JOIN "tracker_section_Item" ON ("tracker_item"."id" = "tracker_section_Item"."item_id") WHERE "tracker_section_Item"."section_id" = 2018; args=(2018,); alias=default
DEBUG 2024-12-12 11:20:22,339 utils (0.000) SELECT "tracker_user"."id" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1058; args=(1058,); alias=default
DEBUG 2024-12-12 11:20:22,341 utils (0.000) SELECT "tracker_task"."id", "tracker_task"."task_name" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1058; args=(1058,); alias=default
DEBUG 2024-12-12 11:20:22,342 utils (0.000) SELECT "tracker_user"."id" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1060; args=(1060,); alias=default
DEBUG 2024-12-12 11:20:22,344 utils (0.000) SELECT "tracker_task"."id", "tracker_task"."task_name" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1060; args=(1060,); alias=default
DEBUG 2024-12-12 11:20:22,345 utils (0.000) SELECT "tracker_user"."id" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1059; args=(1059,); alias=default
DEBUG 2024-12-12 11:20:22,347 utils (0.000) SELECT "tracker_task"."id", "tracker_task"."task_name" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1059; args=(1059,); alias=default
INFO 2024-12-12 11:20:22,348 basehttp "GET /ajax/load-contract-data/?contract_id=315 HTTP/1.1" 200 5596
DEBUG 2024-12-12 11:20:25,213 utils (0.016) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-12T10:20:25.147278+00:00'::timestamptz AND "django_session"."session_key" = 'ixs12k3x8459hta38s3q8kcb6yx14kna') LIMIT 21; args=(datetime.datetime(2024, 12, 12, 10, 20, 25, 147278, tzinfo=datetime.timezone.utc), 'ixs12k3x8459hta38s3q8kcb6yx14kna'); alias=default
DEBUG 2024-12-12 11:20:25,216 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" WHERE "tracker_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-12 11:20:25,222 utils (0.000) SELECT "tracker_project"."id", "tracker_project"."project_name", "tracker_project"."project_address", "tracker_project"."client_name_id", "tracker_project"."project_no", "tracker_project"."status" FROM "tracker_project" WHERE "tracker_project"."id" = 67 LIMIT 21; args=(67,); alias=default
DEBUG 2024-12-12 11:20:25,226 utils (0.000) SELECT "tracker_contract"."id", "tracker_contract"."contract_name", "tracker_contract"."additional_fee_percentage", "tracker_contract"."vat_percentage" FROM "tracker_contract" WHERE "tracker_contract"."id" = 315 LIMIT 21; args=(315,); alias=default
DEBUG 2024-12-12 11:20:25,230 utils (0.000) UPDATE "tracker_contract" SET "contract_name" = '2506-25-002 Beratungsleistung', "additional_fee_percentage" = 6.5, "vat_percentage" = 19.00 WHERE "tracker_contract"."id" = 315; args=('2506-25-002 Beratungsleistung', 6.5, Decimal('19.00'), 315); alias=default
DEBUG 2024-12-12 11:20:25,262 utils (0.032) INSERT INTO "tracker_section" ("section_name", "allocated_budget", "section_billed_hourly", "order") VALUES ('Akustische Beratungsleistungen', 0.0, true, 0) RETURNING "tracker_section"."id"; args=('Akustische Beratungsleistungen', 0.0, True, 0); alias=default
DEBUG 2024-12-12 11:20:25,267 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" WHERE "tracker_item"."id" = 1041 ORDER BY "tracker_item"."id" ASC LIMIT 1; args=(1041,); alias=default
DEBUG 2024-12-12 11:20:25,276 utils (0.015) UPDATE "tracker_item" SET "Item_name" = 'Raumakustische Beratung', "description" = 'ïKl‰ren der raumakustischen Anforderungen und Festlegen der Grundlagen, Anforderungen und Kennwerten
ïErstellung des raumakustischen Gesamtkonzeptes
ïVorschl‰ge f¸r die Ausf¸hrung der Raumoberfl‰chen (Produkte, Qualit‰ten, Dimensionierung und r‰umliche Anordnung)
ïBemessen der Bauteile
ïMitwirken bei der Ausf¸hrungsplanung
ïSchriftliche Dokumentation der Ergebnisse', "quantity" = 1.0, "unit" = 'Psch', "rate" = 0.0, "total" = 0.0, "order" = 0 WHERE "tracker_item"."id" = 1041; args=('Raumakustische Beratung', 'ïKl‰ren der raumakustischen Anforderungen und Festlegen der Grundlagen, Anforderungen und Kennwerten\nïErstellung des raumakustischen Gesamtkonzeptes\nïVorschl‰ge f¸r die Ausf¸hrung der Raumoberfl‰chen (Produkte, Qualit‰ten, Dimensionierung und r‰umliche Anordnung)\nïBemessen der Bauteile\nïMitwirken bei der Ausf¸hrungsplanung\nïSchriftliche Dokumentation der Ergebnisse', 1.0, 'Psch', 0.0, 0.0, 0, 1041); alias=default
DEBUG 2024-12-12 11:20:25,277 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,283 utils (0.000) SELECT "tracker_task"."id" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1041; args=(1041,); alias=default
DEBUG 2024-12-12 11:20:25,283 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,284 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,293 utils (0.016) INSERT INTO "tracker_section_Item" ("section_id", "item_id") VALUES (2019, 1041) ON CONFLICT DO NOTHING; args=(2019, 1041); alias=default
DEBUG 2024-12-12 11:20:25,296 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,297 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" WHERE "tracker_item"."id" = 1042 ORDER BY "tracker_item"."id" ASC LIMIT 1; args=(1042,); alias=default
DEBUG 2024-12-12 11:20:25,300 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Schallfeldsimulation', "description" = 'ïModellierung druckakustischer Effekte, wie z.B. Raummoden, mit FEM, BEM, und hybriden FEM-BEM-Kombinationen
ïErstellung eines akustischen Modells basierend auf einem architektonischen 3D-Modell
ïBerechnung des r‰umlichen Schallfeldes und Auswertung nach raumakustischen Kriterien
ïKonzeption akustisch wirksamer Bauteile (Resonatoren), Berechnung der erforderlichen Mengen und Optimierung der Anordnung
ïBerechnung der Raum¸bertragungsfunktion f¸r einen ‹bertragungsweg
ïSchriftliche Dokumentation der Ergebnisse', "quantity" = 1.0, "unit" = 'Psch', "rate" = 0.0, "total" = 0.0, "order" = 1 WHERE "tracker_item"."id" = 1042; args=('Schallfeldsimulation', 'ïModellierung druckakustischer Effekte, wie z.B. Raummoden, mit FEM, BEM, und hybriden FEM-BEM-Kombinationen\nïErstellung eines akustischen Modells basierend auf einem architektonischen 3D-Modell\nïBerechnung des r‰umlichen Schallfeldes und Auswertung nach raumakustischen Kriterien\nïKonzeption akustisch wirksamer Bauteile (Resonatoren), Berechnung der erforderlichen Mengen und Optimierung der Anordnung\nïBerechnung der Raum¸bertragungsfunktion f¸r einen ‹bertragungsweg\nïSchriftliche Dokumentation der Ergebnisse', 1.0, 'Psch', 0.0, 0.0, 1, 1042); alias=default
DEBUG 2024-12-12 11:20:25,301 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,307 utils (0.015) SELECT "tracker_task"."id" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1042; args=(1042,); alias=default
DEBUG 2024-12-12 11:20:25,309 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,309 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,311 utils (0.000) INSERT INTO "tracker_section_Item" ("section_id", "item_id") VALUES (2019, 1042) ON CONFLICT DO NOTHING; args=(2019, 1042); alias=default
DEBUG 2024-12-12 11:20:25,313 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,314 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" WHERE "tracker_item"."id" = 1055 ORDER BY "tracker_item"."id" ASC LIMIT 1; args=(1055,); alias=default
DEBUG 2024-12-12 11:20:25,316 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Bauakustische Beratung', "description" = 'ïKl‰ren der bauakustischen Anforderungen und Festlegen der Grundlagen, Anforderungen und Kennwerten
ïVorschlag f¸r die Bauausf¸hrung (Produkte, Qualit‰ten, Dimensionierung)
ïErstellung eines Berechnungsmodells nach DIN 4109
ïDimensionierung und Bemessung der Bauteile
ïBerechnung und Beurteilung der zu erwartenden Kenngrˆﬂen
ïMitwirken bei der Ausf¸hrungsplanung
ïSchriftliche Dokumentation der Ergebnisse', "quantity" = 1.0, "unit" = 'Psch', "rate" = 0.0, "total" = 0.0, "order" = 2 WHERE "tracker_item"."id" = 1055; args=('Bauakustische Beratung', 'ïKl‰ren der bauakustischen Anforderungen und Festlegen der Grundlagen, Anforderungen und Kennwerten\nïVorschlag f¸r die Bauausf¸hrung (Produkte, Qualit‰ten, Dimensionierung)\nïErstellung eines Berechnungsmodells nach DIN 4109\nïDimensionierung und Bemessung der Bauteile\nïBerechnung und Beurteilung der zu erwartenden Kenngrˆﬂen\nïMitwirken bei der Ausf¸hrungsplanung\nïSchriftliche Dokumentation der Ergebnisse', 1.0, 'Psch', 0.0, 0.0, 2, 1055); alias=default
DEBUG 2024-12-12 11:20:25,316 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,318 utils (0.000) SELECT "tracker_task"."id" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1055; args=(1055,); alias=default
DEBUG 2024-12-12 11:20:25,321 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,321 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,323 utils (0.000) INSERT INTO "tracker_section_Item" ("section_id", "item_id") VALUES (2019, 1055) ON CONFLICT DO NOTHING; args=(2019, 1055); alias=default
DEBUG 2024-12-12 11:20:25,326 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,326 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,330 utils (0.000) SELECT "tracker_item"."id" FROM "tracker_item" INNER JOIN "tracker_section_Item" ON ("tracker_item"."id" = "tracker_section_Item"."item_id") WHERE "tracker_section_Item"."section_id" = 2019; args=(2019,); alias=default
DEBUG 2024-12-12 11:20:25,331 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,332 utils (0.000) INSERT INTO "tracker_section" ("section_name", "allocated_budget", "section_billed_hourly", "order") VALUES ('Akustikdesign / Ausf¸hrungsplanung ', 0.0, true, 1) RETURNING "tracker_section"."id"; args=('Akustikdesign / Ausf¸hrungsplanung ', 0.0, True, 1); alias=default
DEBUG 2024-12-12 11:20:25,333 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" WHERE "tracker_item"."id" = 1044 ORDER BY "tracker_item"."id" ASC LIMIT 1; args=(1044,); alias=default
DEBUG 2024-12-12 11:20:25,337 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Ausf¸hrungsplanung, Kostensch‰tzung und Vorbereitung der Ausschreibungsunterlagen', "description" = 'ïUmsetzung der Ergebnisse der raumakustischen Beratung basierend auf dem Architektenentwurf
ïAusf¸hrungsplanung in Leitdetails als Grundlage der Ausschreibung
ïDetaillierung aller akustisch relevanten Positionen f¸r technische Gewerke (TGA/Medientechnik)
ïKostensch‰tzung
ïErstellung von Leistungsverzeichnissen', "quantity" = 0.0, "unit" = 'Std.', "rate" = 0.0, "total" = 0.0, "order" = 0 WHERE "tracker_item"."id" = 1044; args=('Ausf¸hrungsplanung, Kostensch‰tzung und Vorbereitung der Ausschreibungsunterlagen', 'ïUmsetzung der Ergebnisse der raumakustischen Beratung basierend auf dem Architektenentwurf\nïAusf¸hrungsplanung in Leitdetails als Grundlage der Ausschreibung\nïDetaillierung aller akustisch relevanten Positionen f¸r technische Gewerke (TGA/Medientechnik)\nïKostensch‰tzung\nïErstellung von Leistungsverzeichnissen', 0.0, 'Std.', 0.0, 0.0, 0, 1044); alias=default
DEBUG 2024-12-12 11:20:25,338 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,341 utils (0.000) SELECT "tracker_task"."id" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1044; args=(1044,); alias=default
DEBUG 2024-12-12 11:20:25,342 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,342 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,343 utils (0.000) INSERT INTO "tracker_section_Item" ("section_id", "item_id") VALUES (2020, 1044) ON CONFLICT DO NOTHING; args=(2020, 1044); alias=default
DEBUG 2024-12-12 11:20:25,346 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,347 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" WHERE "tracker_item"."id" = 1045 ORDER BY "tracker_item"."id" ASC LIMIT 1; args=(1045,); alias=default
DEBUG 2024-12-12 11:20:25,350 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Gesamtentwurf ', "description" = 'ïAkustikdesignleistung aus einer Hand (nur in Kombination mit Beauftragung der Ausf¸hrungsplanung)', "quantity" = 0.0, "unit" = 'Std.', "rate" = 0.0, "total" = 0.0, "order" = 1 WHERE "tracker_item"."id" = 1045; args=('Gesamtentwurf ', 'ïAkustikdesignleistung aus einer Hand (nur in Kombination mit Beauftragung der Ausf¸hrungsplanung)', 0.0, 'Std.', 0.0, 0.0, 1, 1045); alias=default
DEBUG 2024-12-12 11:20:25,350 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,351 utils (0.000) SELECT "tracker_task"."id" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1045; args=(1045,); alias=default
DEBUG 2024-12-12 11:20:25,354 utils (0.015) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,356 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,357 utils (0.000) INSERT INTO "tracker_section_Item" ("section_id", "item_id") VALUES (2020, 1045) ON CONFLICT DO NOTHING; args=(2020, 1045); alias=default
DEBUG 2024-12-12 11:20:25,359 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,359 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,360 utils (0.000) SELECT "tracker_item"."id" FROM "tracker_item" INNER JOIN "tracker_section_Item" ON ("tracker_item"."id" = "tracker_section_Item"."item_id") WHERE "tracker_section_Item"."section_id" = 2020; args=(2020,); alias=default
DEBUG 2024-12-12 11:20:25,361 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,364 utils (0.000) INSERT INTO "tracker_section" ("section_name", "allocated_budget", "section_billed_hourly", "order") VALUES ('Medientechnikplanung', 0.0, true, 2) RETURNING "tracker_section"."id"; args=('Medientechnikplanung', 0.0, True, 2); alias=default
DEBUG 2024-12-12 11:20:25,365 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" WHERE "tracker_item"."id" = 1046 ORDER BY "tracker_item"."id" ASC LIMIT 1; args=(1046,); alias=default
DEBUG 2024-12-12 11:20:25,367 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Entwurf Medientechnik', "description" = 'ïEntwurf eines Medien-, Steuerungs- und Elektrotechnikkonzepts entsprechend den Nutzeranforderungen
ïKostensch‰tzung', "quantity" = 0.0, "unit" = 'Std.', "rate" = 0.0, "total" = 0.0, "order" = 0 WHERE "tracker_item"."id" = 1046; args=('Entwurf Medientechnik', 'ïEntwurf eines Medien-, Steuerungs- und Elektrotechnikkonzepts entsprechend den Nutzeranforderungen\nïKostensch‰tzung', 0.0, 'Std.', 0.0, 0.0, 0, 1046); alias=default
DEBUG 2024-12-12 11:20:25,367 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,368 utils (0.000) SELECT "tracker_task"."id" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1046; args=(1046,); alias=default
DEBUG 2024-12-12 11:20:25,371 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,373 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,374 utils (0.000) INSERT INTO "tracker_section_Item" ("section_id", "item_id") VALUES (2021, 1046) ON CONFLICT DO NOTHING; args=(2021, 1046); alias=default
DEBUG 2024-12-12 11:20:25,375 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,376 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" WHERE "tracker_item"."id" = 1057 ORDER BY "tracker_item"."id" ASC LIMIT 1; args=(1057,); alias=default
DEBUG 2024-12-12 11:20:25,379 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Ausf¸hrungsplanung / Ausschreibung', "description" = 'ïEinarbeitung in den Architektenentwurf
ïErstellung von Leistungsverzeichnissen
ïVorbereitung der Vergabe', "quantity" = 0.0, "unit" = 'Std.', "rate" = 0.0, "total" = 0.0, "order" = 1 WHERE "tracker_item"."id" = 1057; args=('Ausf¸hrungsplanung / Ausschreibung', 'ïEinarbeitung in den Architektenentwurf\nïErstellung von Leistungsverzeichnissen\nïVorbereitung der Vergabe', 0.0, 'Std.', 0.0, 0.0, 1, 1057); alias=default
DEBUG 2024-12-12 11:20:25,379 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,381 utils (0.000) SELECT "tracker_task"."id" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1057; args=(1057,); alias=default
DEBUG 2024-12-12 11:20:25,381 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,381 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,382 utils (0.000) INSERT INTO "tracker_section_Item" ("section_id", "item_id") VALUES (2021, 1057) ON CONFLICT DO NOTHING; args=(2021, 1057); alias=default
DEBUG 2024-12-12 11:20:25,383 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,384 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,387 utils (0.000) SELECT "tracker_item"."id" FROM "tracker_item" INNER JOIN "tracker_section_Item" ON ("tracker_item"."id" = "tracker_section_Item"."item_id") WHERE "tracker_section_Item"."section_id" = 2021; args=(2021,); alias=default
DEBUG 2024-12-12 11:20:25,388 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,391 utils (0.000) INSERT INTO "tracker_section" ("section_name", "allocated_budget", "section_billed_hourly", "order") VALUES ('Messungen und Bau¸berwachung ', 0.0, true, 3) RETURNING "tracker_section"."id"; args=('Messungen und Bau¸berwachung ', 0.0, True, 3); alias=default
DEBUG 2024-12-12 11:20:25,392 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" WHERE "tracker_item"."id" = 1058 ORDER BY "tracker_item"."id" ASC LIMIT 1; args=(1058,); alias=default
DEBUG 2024-12-12 11:20:25,395 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Nachhallzeit Messung', "description" = 'ïBaubegleitende raumakustische Messungen zur Qualit‰tskontrolle gem‰ﬂ DIN EN ISO 3382-2
ïVorhaltung geeichter Messger‰te
ïAuswertung und Bewertung der Messergebnisse', "quantity" = 0.0, "unit" = 'Std.', "rate" = 0.0, "total" = 0.0, "order" = 0 WHERE "tracker_item"."id" = 1058; args=('Nachhallzeit Messung', 'ïBaubegleitende raumakustische Messungen zur Qualit‰tskontrolle gem‰ﬂ DIN EN ISO 3382-2\nïVorhaltung geeichter Messger‰te\nïAuswertung und Bewertung der Messergebnisse', 0.0, 'Std.', 0.0, 0.0, 0, 1058); alias=default
DEBUG 2024-12-12 11:20:25,395 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,397 utils (0.000) SELECT "tracker_task"."id" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1058; args=(1058,); alias=default
DEBUG 2024-12-12 11:20:25,397 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,398 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-12 11:20:25,399 utils (0.000) INSERT INTO "tracker_section_Item" ("section_id", "item_id") VALUES (2022, 1058) ON CONFLICT DO NOTHING; args=(2022, 1058); alias=default
DEBUG 2024-12-12 11:20:25,399 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-12 11:20:25,401 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" WHERE "tracker_item"."id" = 1059 ORDER BY "tracker_item"."id" ASC LIMIT 1; args=(1059,); alias=default
